KSHKOD;HELYES;KSHK;USERRATE;CONNECTIVI;LN_USE;LN_CONN;LN_POP;LN_BP_KM;TAXPAY;WAGE_POP;TV_POP;ISDN_CABLE;LIBR;BOOK;CULT;PC_ISK;INTISK;PCUSEISK;SALARY;TELCOM
1166;LegyesbÚnye;1166;11.7577;95.8485;2.46451;4.56277;7.42893;5.31709;33.7886;375.761;0.593824;5.36913;19.8931;15.0896;0;5.34442;0.593824;54.6318;1473.29437229437;-0.623740535076595
353;LÚh;353;0;0;0;0;6.16961;5.29892;29.9163;360.958;26.1506;8.79121;0;0;0;0;0;0;1359.77422680412;-0.593818572620375
703;LÚnßrddar¡c;703;10.7937;141.529;2.37896;4.95251;5.75257;5.13774;35.2381;453.6;7.30159;2.29885;0;0;0;0;0;0;1230.59763313609;-0.086149960659336
2748;Lendvadedes;2748;0;0;0;0;3.61092;5.58335;35.1351;260.892;64.8649;0;0;0;0;0;0;0;1299.14987510408;1.53558441613255
1147;Lendvajakabfa;1147;0;0;0;0;3.3322;5.57052;28.5714;597.571;117.857;0;0;0;0;0;0;0;883.032786885246;0.712475999622199
2441;Lengyel;2441;21.1129;177.543;3.04989;5.17921;6.4151;5.20059;44.3535;642.971;25.2046;12.7273;0;0;129.296;98.1997;3.27332;256.956;1120.74025974026;0.949584033058555
2667;Lengyelt¡ti;2667;20.6023;156.738;3.0254;5.05458;8.11791;5.05484;37.8354;492.499;0;10.1415;24.2397;19.4723;3.27967;13.715;0.298151;70.0656;1053.73934837093;-0.199210947695922
1257;Lenti;1257;40.1746;183.285;3.69324;5.21104;9.05835;5.59653;51.0128;759.406;31.7113;13.5629;20.1048;57.6485;8.49825;33.4109;0.931315;145.402;1259.40740740741;-0.813673946058555
726;LepsÚny;726;18.8832;97.8235;2.93827;4.58317;8.11103;4.48807;44.6112;623.635;1.59111;9.2437;10.3272;11.6134;30.9216;8.70609;0.30021;64.5452;998.694533762058;-0.16645257908464
1757;Lesencefalu;1757;0;0;0;0;5.78996;5.34711;31.4985;353.404;0;2.7027;0;0;15.2905;0;0;0;1303.74042553191;0.179032830787583
2196;Lesenceistvßnd;2196;16.0569;136.918;2.77614;4.91938;6.89163;5.36115;45.2236;560.401;17.2764;6.66667;0;0;51.8293;0;0;0;2585.53597650513;-0.041934805069666
1787;Lesencetomaj;1787;11.4796;104.696;2.44057;4.65106;7.06987;5.35143;36.9898;465.355;0;10.4478;0;0;17.0068;17.8571;0.85034;107.993;1707.18385093168;-0.423991302058062
576;LÚtavÚrtes;576;18.3401;149.363;2.90909;5.00638;8.90246;5.54404;32.585;389.73;3.37415;6.95082;8.95238;19.3298;1.22449;12.381;0.408163;86.8027;1592.46120689655;0.706818030327543
1212;Letenye;1212;30.4348;164.275;3.41559;5.10154;8.39299;5.48923;43.9538;620.816;26.4719;19.1714;36.0734;20.2944;26.2681;7.92572;0.226449;52.3098;1337.14130434783;-0.666744967700855
2268;LetkÚs;2268;21.2858;126.286;3.05804;4.83855;7.04839;4.40085;43.5274;691.129;4.43093;3.95257;8.86186;11.6078;26.0643;21.7202;0.86881;80.7993;1112.09490333919;0.825370933876282
1923;LevÚl;1923;33.1707;163.26;3.50167;5.09534;7.52023;5.14953;43.6856;621.922;25.5827;8.6758;0;0;30.8943;7.58808;0.542005;52.0325;1206.55944055944;-0.115040979688415
3097;Levelek;3097;22.2486;168.446;3.10228;5.12661;7.98752;5.52406;36.7188;437.001;25.jún;4.70085;23.981;0.934844;0;9.85054;0.339674;78.125;1287.24324324324;-0.489714599794753
3235;Libickozma;3235;0;0;0;0;3.8712;5.20115;22.9167;447.875;0;0;0;0;0;0;0;0;742.538461538462;0.0498263742320793
305;Lick¡vadamos;305;20.7207;162.935;3.03113;5.09335;5.40268;5.45275;37.8378;549.635;0;2.89855;0;0;45.045;0;0;0;máj.91;-0.393083444590664
1760;Liget;1760;0;0;0;0;6.10032;5.36322;35.426;422.953;0;3.125;0;0;0;0;0;0;1449.64944649446;-0.779538758486099
2820;Ligetfalva;2820;0;0;0;0;4.12713;5.33571;45.1613;493.532;0;0;0;0;16.129;0;0;0;1301.68715524035;0.3115272142206
2297;Lipp¡;2297;26.4085;178.44;3.27368;5.18425;6.34212;5.40376;48.0634;632.449;24.2958;12.5714;18.4859;14.7619;107.394;28.169;1.76056;112.676;1488.65700593336;0.592457437462125
1003;Lipt¡d;1003;0;0;0;0;5.51343;5.29456;23.7903;219.137;26.2097;0;0;0;20.1613;0;0;0;1397.93203230148;0.597536356757339
1622;Lip¡t;1622;24.3086;192.311;3.19083;5.25912;6.53233;5.09393;51.2373;699.536;10.3348;17.3913;0;0;0;0;0;0;1121.97087378641;-0.876819327531558
1088;Lispeszentadorjßn;1088;0;0;0;0;5.79606;5.51906;34.6505;468.422;52.2796;4.87805;17.3252;3.52632;60.7903;0;0;0;1239.1797752809;-0.596052660620657
2502;Lisz¡;2502;14.2857;137.246;2.65926;4.92177;6.05678;5.42323;52.2248;684.937;21.0773;9.09091;9.36768;1.575;32.7869;0;0;0;1258.06206896552;0.200503798091869
455;LitÚr;455;26.5977;145.247;3.28083;4.97844;7.66294;4.74232;50.188;739.171;25.4699;3.5533;7.04887;13.6933;13.6278;8.45865;0.469925;32.4248;1196.03841336117;-0.521184941751068
2821;Litka;2821;0;0;0;0;4.18965;5.42486;16.6667;237.894;0;0;0;0;0;0;0;0;1412.42864502834;0.580148438857649
487;Litke;487;6.53378;118.78;1.87699;4.77727;6.80572;4.85546;33.7763;418.63;10.6312;30.9524;14.9502;17.2963;0;19.9336;1.10742;47.619;1587.80239520958;0.500867567476596
2120;L§k÷shßza;2120;14.0967;147.097;2.64594;4.9911;7.58325;5.70201;38.9822;549.262;23.5115;0.493827;22.5445;21.9887;8.6514;5.59796;0.508906;41.2214;1423.63027295285;0.474315153471562
3040;L§rinci;3040;22.95;108.606;3.13332;4.68773;8.70963;4.07499;43.7882;728.326;20.0462;11.4357;14.0406;18.2996;11.0543;12.3742;0.989936;114.998;1190.13135985199;-0.261731829718604
3138;Lothßrd;3138;17.5439;152.66;2.8647;5.02821;5.65249;5.35932;43.8596;516.8;0;0;0;0;0;0;0;0;1954.36363636364;0.737552037055064
556;Lovas;556;25.4989;154.165;3.23863;5.03802;6.11147;4.83063;44.1242;660.366;19.0687;9.21053;8.86918;0;101.996;0;0;0;1452.60714285714;0.383110210257166
1911;LovasberÚny;1911;25.437;147.341;3.23621;4.99275;7.93845;4.03901;46.5573;674.478;13.985;8.50059;10.9882;12.0227;5.70817;12.4866;0.356761;48.8762;1193.90506329114;0.362797831602424
2462;LovßszhetÚny;2462;0;0;0;0;5.66296;5.21684;34.7222;414.236;0;7.31707;0;0;0;0;0;0;1092.82142857143;-0.733526914651005
2816;Lovßszi;2816;21.2264;173.959;3.05525;5.15882;7.14835;5.56222;41.0377;608.701;29.717;12.1053;22.6415;30.0833;18.0818;11.7925;0.786164;86.478;1365.28693181818;-0.071757558956512
508;Lovßszpatona;508;12.8539;107.339;2.55364;4.67599;7.17549;5.03344;38.2555;517.94;8.9518;2.27273;21.7292;5.64085;6.12089;16.0673;0.765111;84.9273;1315.86446886447;1.14712967173235
3119;L÷v§;3119;27.8722;171.198;3.32763;5.14282;7.2937;5.29516;47.8586;759.857;29.0279;21.0325;11.6247;11.0292;67.3012;16.3154;0.67981;60.5031;921.118644067797;-0.899505325020815
799;L÷v§petri;799;12.5237;112.545;2.52762;4.72336;6.2672;5.65578;39.4687;486.78;0;0;4.36433;19.4348;0;0;0;0;1351.85087719298;-0.633898654756956
2019;Lucfalva;2019;12.2939;159.061;2.5091;5.06929;6.50279;4.56351;29.985;431.928;0;0;0;0;0;11.994;1.49925;34.4828;1311.51569506726;-0.252283085590451
277;Ludßnyhalßszi;277;10;97.9308;2.30259;4.58426;7.37149;4.73786;30.5031;421.389;3.89937;4.46097;2.89308;1.80435;3.77358;8.1761;0.628931;79.8742;1472.8043071161;0.533646079589393
1579;Ludas;1579;11.1896;66.6737;2.41499;4.19981;6.74406;4.51119;37.4558;520.217;0;6.66667;19.4346;5.89091;2.35571;0;0;0;1427.36363636364;0.279650979813074
1402;Lukßcshßza;1402;14.5455;141.1;2.67728;4.94947;7.00307;5.44911;50.0909;807.79;20.7273;16.1616;0;0;0;0;0;0;1239.41967213115;0.869526338109341
1001;Lulla;1001;20;133.659;2.99573;4.89529;5.39363;4.83445;36.3636;392.755;0;2.63158;0;0;0;0;0;0;1376.62903225806;-0.446512315849693
1886;Lÿzsok;1886;0;0;0;0;5.53733;5.50643;29.5276;256.441;0;0;0;0;11.811;0;0;0;1254.34065934066;0.598484753982289
2908;L¡cs;2908;12.9032;151.25;2.55748;5.01893;4.82028;5.34882;50;688.315;0;0;0;0;56.4516;0;0;0;1174.065;0.0496662337477955
1885;L¡kÿt;1885;15.7113;124.351;2.75438;4.82311;6.15486;4.84135;38.6412;484.692;0;0;0;0;25.4777;2.12314;2.12314;0;1307.6;0.12958885600298
2609;L¡nya;2609;11.7576;122.33;2.4645;4.80672;6.71538;5.74981;24.2424;284.622;28.3636;3.125;0;0;0;14.5455;1.21212;52.1212;1178.304;0.519959965015057
914;L¡rÚv;914;12.2186;188.053;2.50296;5.23672;5.73979;3.98527;41.8006;546.585;0;0;15.7556;5.4898;0;9.6463;3.21543;25.7235;1496.60804020101;1.62334199910307
390;Mßd;390;24.3793;152.658;3.19374;5.0282;7.8067;5.3612;40.3337;544.975;15.873;10.6355;9.44241;23.4784;27.269;11.396;0.407;56.1661;1448.70727969349;-0.577551465354066
2335;Madaras;2335;19.5008;138.872;2.97045;4.93355;8.07247;5.30534;32.5741;381.706;16.3807;2.25141;8.36193;60.4366;3.43214;5.61622;0.312012;39.9376;1193;-0.80870114886944
2933;Madocsa;2933;26.6466;144.092;3.28266;4.97046;7.59539;4.69565;44.3439;742.856;23.3786;2.72374;0;0;3.51936;7.03871;0.502765;46.7572;1483.27203065134;-0.821887192483702
2644;Magl¡ca;2644;12.3596;191.182;2.51443;5.25322;4.48864;5.05062;31.4607;249.764;0;5.55556;0;0;11.236;0;0;0;1353.894;-0.00047267825594185
1092;Magl¡d;1092;36.6486;109.681;3.60138;4.69757;9.29734;3.31419;43.047;763.556;21.7068;2.75708;14.3826;26.5736;3.11669;5.13338;0.183335;64.1672;1409.00783289817;0.662502359454899
681;Mßgocs;681;27.7038;197.984;3.32157;5.28819;7.84463;5.19656;40.1646;503.759;28.0956;12.012;16.9279;17.4583;10.1881;12.1473;0.39185;60.3448;1663.29540316503;0.231532653834949
2998;Magosliget;2998;0;0;0;0;5.64545;5.81431;25.7951;176.088;0;0;6.36042;2.33333;0;0;0;0;1587.71164772727;-0.64579062836805
1662;Magy;1662;10.775;111.088;2.37723;4.71032;6.96414;5.5276;27.3157;276.638;0;2.7027;7.3724;11.4872;0;18.9036;0.94518;103.97;1233.33173076923;0.0419695832942562
2767;Magyaralmßs;2767;17.1691;141.771;2.84311;4.95421;7.33041;4.38452;51.3761;898.512;21.0354;7.45614;8.38794;6.91406;51.114;8.519;0.655308;11.1402;1440.48;-0.636336867403448
1042;Magyaratßd;1042;14.5833;119.444;2.67988;4.78284;6.81564;5.12925;46.7105;599.213;34.6491;6.9869;0;0;64.693;15.3509;1.09649;118.421;1381.45979381443;0.665773625218087
2790;Magyarbßnhegyes;2790;18.7852;114.33;2.93307;4.73909;7.81843;5.5213;38.5358;419.663;12.0676;3.7037;8.76911;24.8028;20.1126;19.7104;1.60901;119.469;1388.88050314465;0.00590786652235084
2517;Magyarb¡ly;2517;28.2779;198.017;3.34208;5.28835;6.92952;5.41907;42.6614;564.945;12.5245;7.93651;0;0;0;20.5479;0.978474;65.5577;1612.64791288566;0.597167818841374
596;Magyarcsanßd;596;12.2251;167.852;2.50349;5.12308;7.34343;5.36251;26.4554;324.198;0;6.53595;19.2755;6.61074;0;9.70246;0.646831;69.2109;1080.075;0.0969465046755933
1153;Magyardombegyhßz;1153;11.2676;103.031;2.42193;4.63503;5.64897;5.57931;28.8732;275.669;0;0;0;0;0;0;0;0;868.48;-1.34372550485991
2975;Magyaregregy;2975;21.4018;193.684;3.06347;5.26623;6.68336;5.22386;35.2941;440.821;24.1552;0;0;0;1.25156;0;0;0;1351.16448032291;-1.19293750027523
2537;Magyaregres;2537;10.2326;120.197;2.32557;4.78913;6.46925;5.20225;43.2558;485.468;20;0;12.2481;10.519;0;0;0;0;1171.80842911877;0.954422078193954
891;Magyarf÷ld;891;0;0;0;0;3.52636;5.58444;44.1176;838.118;0;0;0;0;58.8235;0;0;0;1675.21655328798;0.267413659040929
2696;MagyargÚc;2696;8.81393;131.568;2.17633;4.87952;6.82329;4.67096;31.2296;356.171;9.14037;17.2185;33.1882;1.94098;13.0577;67.4646;1.08814;130.577;793.892857142857;-0.648917773437582
2637;Magyargencs;2637;10.1222;160.672;2.31473;5.07937;6.35089;5.15531;45.7243;579.373;15.1832;5.84795;17.2775;9.9697;15.7068;0;0;0;1773.77065587734;-0.180911270173492
543;Magyarhertelend;543;14.6099;145.631;2.6817;4.98108;6.5582;5.36808;36.4539;472.633;17.8723;21.1765;0;0;36.8794;0;0;0;1254.23804878049;-1.13854919970178
368;Magyarhomorog;368;13.8614;139.957;2.62911;4.94134;6.91771;5.70615;39.3069;410.921;0;0;25.6436;18.5444;7.92079;16.8317;0.990099;125.743;682.643835616438;-1.14960056835688
1391;Magyarkeresztÿr;1391;21.4437;139.693;3.06543;4.93945;6.15486;5.15092;47.7707;533.603;0;0;0;0;0;0;0;0;1012.74394463668;-0.063903649865446
601;Magyarkeszi;601;9.33532;115.16;2.23381;4.74632;7.19968;4.91118;32.0388;342.736;4.92905;4.947;0;0;8.96191;22.4048;0.746826;92.6064;1748.88903061224;-0.050174357401456
322;Magyarlak;322;14.6597;175.804;2.6851;5.16937;6.63857;5.55841;45.8115;801.77;21.9895;2.88462;0;0;9.1623;19.6335;1.3089;89.0052;1282.82159624413;-0.339847906887999
2354;Magyarlukafa;2354;0;0;0;0;4.72739;5.40042;32.7434;372.867;0;16;0;0;548.673;0;0;0;1089.01983298539;-0.60507606278617
541;Magyarmecske;541;0;0;0;0;5.87493;5.47256;35.6742;340.511;0;0;0;0;0;168.539;2.80899;438.202;1324.25229357798;0.572275357114264
2728;Magyarnßdalja;2728;0;0;0;0;5.42053;5.4889;43.8053;824.305;31.4159;0;0;0;57.5221;0;0;0;1225.45232273839;-0.234158588610995
3240;Magyarnßndor;3240;17.207;121.952;2.84532;4.80362;7.09257;4.40891;43.5578;622.022;16.9576;6.06061;14.1313;29.5471;14.9626;24.1064;0.831255;50.7066;954.756097560976;-1.01585847806062
2043;Magyarpolßny;2043;7.64431;173.622;2.03396;5.15688;7.15618;5.06853;46.0998;710.116;26.6771;4.811;0;0;50.702;18.7207;0.780031;48.3619;1248.99290780142;-0.083425333316026
2706;Magyarsarl¡s;2706;21.021;175.286;3.04552;5.16642;5.80814;5.3419;40.8408;465.79;0;0;0;0;0;0;0;0;1122.31899641577;-0.763894031797234
1728;Magyarszecs§d;1728;9.27835;95.9778;2.22768;4.56412;6.18415;5.44928;48.6598;697.614;0;12.0301;0;0;28.866;12.3711;0;26.8041;1899.73333333333;0.704024085186388
2260;MagyarszÚk;2260;37.4327;160.511;3.62254;5.07836;7.01571;5.36406;42.9084;575.496;23.1598;17.8571;0;0;0;19.7487;0.897666;105.027;1140.49128919861;-0.932935137637313
290;Magyarszentmikl¡s;290;15.8845;120.932;2.76534;4.79523;5.62402;5.41552;51.2635;671.343;25.2708;7.31707;0;0;18.0505;0;0;0;1267.10305343511;-0.338353887164453
1306;Magyarszerdahely;1306;11.1702;124.587;2.41325;4.82501;6.33505;5.41623;44.5035;566.949;16.3121;9.72222;10.9929;24.4677;10.6383;0;0;0;1296.52140077821;1.00224197167932
2542;Magyarszombatfa;2542;0;0;0;0;5.63479;5.61411;47.1429;485.868;0;18.1818;0;0;7.14286;0;0;0;1045.41561712846;0.384749354114572
438;Magyartelek;438;0;0;0;0;5.47227;5.46485;40.7563;307.265;0;0;0;0;0;0;0;0;1117.00888888889;0.447253414862054
1075;Majoshßza;1075;24.0115;110.314;3.17853;4.70333;7.23778;3.69113;40.1869;655.118;0;16.8675;17.3257;4.56432;17.2538;16.5349;0.718907;25.1618;1069.75291375291;0.180567916013531
2786;Majs;2786;25.9124;182.986;3.25472;5.20941;6.99942;5.35347;39.5073;546.788;20.5292;7.7821;0;0;0;3.64964;0.912409;53.8321;1750.14857142857;0.273567517010123
439;Makßd;439;21.7323;128.428;3.0788;4.85536;7.14677;4.05144;40.5512;534.106;5.82677;5.15021;32.2835;6;7.87402;11.0236;0.787402;59.8425;1138.75675675676;-0.024126566873237
1960;Makkoshotyka;1960;5.68295;130.158;1.73747;4.86875;6.91075;5.50789;30.3091;300.973;15.653;6.85714;0;0;0;11.9641;0.997009;40.8774;954.503937007874;0.560615227302459
2769;Maklßr;2769;15.5718;121.924;2.74546;4.8034;7.81035;4.79331;48.1346;712.588;12.6115;9.7561;0;0;11.7599;6.08273;0.405515;40.5515;1881.74747474747;0.391747515584936
735;Mak¡;735;38.9856;164.605;3.66319;5.10355;10.1329;5.29887;42.0542;601.031;17.1437;7.58579;12.9581;17.7488;2.94141;25.2405;0.675729;140.949;1428.04007633588;-0.13085384320254
361;Malomsok;361;18.007;136.728;2.89076;4.91799;6.34914;5.04889;48.2517;592.652;0;0;27.4476;9.66242;3.4965;0;0;0;1540.38747884941;-1.45978709518983
2739;Mßlyi;2739;28.8259;114.486;3.36128;4.74045;8.38435;5.10376;45.7743;871.182;19.4609;20.365;7.33212;12.5857;1.5989;7.08086;0.228415;5.48196;1140.5;0.080556705805494
1491;Mßlyinka;1491;15.7895;107;2.75934;4.67283;6.27664;5.16792;38.3459;567.814;19.5489;6.72269;17.2932;3.79348;0;0;0;0;1433.65677966102;0.0478153826220395
208;Mßnd;208;0;0;0;0;5.57595;5.74364;36.3636;356.557;0;0;17.803;8.61702;60.6061;0;0;0;1341.21966527197;-0.060438210257843
1782;Mßndok;1782;21.2016;150.855;3.05408;5.01632;8.43966;5.68334;31.1865;462.546;0;12.2066;24.919;5.96444;6.05144;5.40307;0.216123;87.5297;1309.59154929577;-0.31654479472212
3392;Mßnfa;3392;20.1176;165.427;3.0016;5.10853;6.74524;5.33908;45.5294;562.987;20.7059;10.2041;0;0;20;0;0;0;1273.94023904382;0.579346244073345
2349;Mßny;2349;28.9643;134.076;3.36607;4.8984;7.75234;3.69436;43.2746;669.284;12.2046;5.31915;3.4379;14.8625;0;8.16502;0.429738;52.8578;1030.62878787879;-0.251081165032894
2992;Marßza;2992;16.0194;152.697;2.7738;5.02846;5.32788;5.27607;34.466;373.636;0;3.38983;24.2718;0.42;43.6893;0;0;0;753.907216494845;0.104020271613957
2929;Marcalgergelyi;2929;0;0;0;0;6.09131;5.18509;48.6425;596.962;0;0;0;0;15.8371;0;0;0;1630.1771019678;0.536285293515019
1850;Marcali;1850;35.4085;153.677;3.56695;5.03486;9.41246;5.21678;47.4265;710.048;27.6144;21.0223;15.4167;18.442;2.85948;20.3431;0.735294;105.474;1384.01847575058;-0.059279135644863
2222;Marcalt§;2222;12.2786;151.135;2.50786;5.01817;6.7417;5.07073;47.4616;639.217;12.987;0;0;0;0;11.8064;1.18064;62.5738;1317.11650485437;-0.912366250387952
945;Mßrfa;945;0;0;0;0;5.45104;5.43856;43.3476;442.541;0;9.7561;0;0;0;0;0;0;993.013157894737;-0.876569005042242
2263;Mßriahalom;2263;25.1462;120.267;3.22471;4.78972;6.52796;3.88115;44.2982;665.282;23.2456;0;0;0;0;17.5439;1.46199;77.4854;1480.4052232519;-0.092614266848869
1228;Mßriakßlnok;1228;20.8185;142.479;3.03584;4.95919;7.43011;5.11024;43.3571;584.807;17.7343;7.45921;0;0;8.30368;5.33808;0.59312;47.4496;1429.18081285444;0.626260861848659
1448;MßriakÚmÚnd;1448;19.1682;133.698;2.95325;4.89558;6.31536;5.29305;39.6022;464.004;26.7631;9.16031;27.4864;7.09211;39.783;19.8915;1.80832;36.1664;1228.25;0.119414653974674
457;Mßrianosztra;457;28.0177;135.506;3.33284;4.90902;6.80572;4.20871;38.5382;637.814;4.65116;18.5841;30.3433;13.2226;7.75194;24.3632;1.10742;88.5936;1903.21107784431;0.384028149653899
1965;Mßriap¡cs;1965;17.7261;168.604;2.87504;5.12755;7.71155;5.54338;32.9006;412.419;14.5479;8.81671;17.7261;25.3182;8.95255;11.1907;0.895255;58.6392;1480.76960784314;0.528986905949133
1654;Markaz;1654;23.5038;126.215;3.15716;4.83799;7.51643;4.52016;43.7432;842.405;15.4516;7.14286;8.75952;9.08696;7.07291;7.07291;0.54407;28.8357;980.53125;0.395253350028704
1464;Mßrkhßza;1464;0;0;0;0;5.50126;4.53195;31.4286;359.502;0;0;30.6122;9.72;0;0;0;0;1483.16077616078;-0.293175412230331
677;Markotab÷d÷ge;677;15.6436;164.494;2.75006;5.10287;6.22456;5.03578;43.5644;572.699;0;4.67836;0;0;0;0;0;0;1236.53488372093;0.488656219699672
3221;Mßrk¡;3221;28.8983;145.411;3.36378;4.97956;7.07327;4.89125;55.0847;969.618;17.1186;4.87805;0;0;0;0;0;0;1546.59781529295;0.447240849189728
1644;Mark¡c;1644;0;0;0;0;4.33073;5.53584;35.5263;360.342;0;0;0;0;0;0;0;0;1084.07042253521;0.166562884257585
2065;Mßrok;2065;21.5292;224.607;3.06941;5.41435;6.20859;5.41294;40.0402;439.831;17.1026;3.80952;0;0;18.1087;0;0;0;1227.24186046512;0.279061402133405
3198;Mßrokf÷ld;3198;0;0;0;0;3.91202;5.57637;48;684.3;0;10;0;0;20;0;0;0;1497.15538329027;-0.489201593665557
3322;Mßrokpapi;3322;21.513;136.813;3.06866;4.91862;6.04737;5.70365;32.8605;344.163;0;0;0;0;0;61.4657;2.36407;127.66;1346.80845771144;0.647850498287601
1051;Maroslele;1051;20.8581;141.293;3.03774;4.95084;7.69211;5.263;34.6417;452.497;0;4.02685;12.597;14.6087;14.1488;9.12825;0.456413;79.8722;1020.91089108911;-0.858472066902237
2573;MßrtÚly;2573;29.0298;148.682;3.36832;5.00181;7.17702;5.0943;42.9335;542.67;0;4.50161;12.605;31.8848;0;9.93125;0.763942;57.2956;1501.82508250825;0.853293973022119
262;Martfû;262;33.413;144.666;3.50895;4.97443;8.8694;4.87604;49.6555;785.707;23.2176;10.5815;11.3908;21.1938;12.7971;13.5002;0.562509;117.142;1348.81668946648;-1.18080954062598
222;Martonfa;222;21.7593;132.872;3.08004;4.88939;5.37528;5.24881;44.9074;599.685;0;8.33333;0;0;0;0;0;0;1171.66210045662;0.127170789058142
465;Martonvßsßr;465;40.0504;135.348;3.69014;4.90785;8.62299;3.55877;47.5351;968.765;14.3037;12.3369;12.7204;24.2051;7.91652;8.99604;0.539763;67.8302;1655.01724137931;-0.35487557165962
202;Martonyi;202;0;0;0;0;6.22059;5.43438;19.6819;229.382;21.67;0;0;0;0;0;0;0;1253.5306122449;-1.30276282505428
210;Mar¡c;210;0;0;0;0;4.54329;5.54526;35.1064;379.66;0;7.14286;38.2979;6.47222;42.5532;0;0;0;1925.79726368159;-0.194579603434287
1521;Mar¡csa;1521;0;0;0;0;4.70953;5.52549;27.027;187.784;0;0;0;0;108.108;0;0;0;1143.87012987013;-0.33805762188438
1887;MßtÚszalka;1887;48.1665;170.207;3.87466;5.13701;9.79351;5.64088;44.6001;736.824;23.1233;21.8739;11.4249;13.3449;12.2788;31.9808;0.669755;228.052;1760.22923076923;-0.778638718808429
2780;MßtÚtelke;2780;16.2349;98.1489;2.78716;4.58649;6.3613;5.23825;36.6149;371.147;16.753;3.50877;7.25389;0.714286;0;13.8169;1.72712;29.361;1014.2962962963;-0.709361248051232
1996;Mßtraballa;1996;14.8551;101.691;2.69834;4.62194;6.71901;4.71939;40.3382;620.465;0;8.9172;26.8116;28.4009;67.6329;3.62319;1.20773;30.1932;1314.60454545455;-0.055198028277508
1487;Mßtraderecske;1487;10.0703;138.549;2.30959;4.93122;7.66622;4.7478;36.7681;569.229;4.73068;8.17518;34.2857;4.03689;0.468384;15.4567;0.936768;62.7635;1081.45454545455;0.951500051149693
2007;Mßtramindszent;2007;7.92952;104.514;2.07059;4.64932;6.81124;4.65881;34.9119;420.891;22.7974;5.06329;10.022;7.67033;6.60793;35.2423;1.10132;94.7137;694.8;-0.480452264419994
1937;Mßtranovßk;1937;16.6235;145.816;2.81082;4.98235;7.56579;4.71124;41.4293;689.921;13.2574;2.70793;6.42154;16.3387;4.14293;8.28586;0.517866;62.6618;1098.47236180905;0.833489448385695
2433;Mßtraszele;2433;11.7929;111.341;2.4675;4.7126;6.94986;4.651;38.8303;602.784;20.6136;0;11.2176;8.82051;2.87632;3.83509;0.958773;25.8869;1425.625;-0.93176234605866
2904;Mßtraszentimre;2904;13.8632;198.787;2.62924;5.29223;6.29342;4.61532;43.2532;710.466;0;19.0275;0;0;0;22.1811;1.84843;38.817;1047.34532374101;0.391449360555867
433;Mßtrasz§l§s;433;11.7246;135.45;2.46169;4.9086;7.38523;4.43403;38.7717;520.029;16.4392;19.8582;0;0;0;0;0;0;1306.22134387352;-0.554627788062593
3352;Mßtraterenye;3352;10.0351;111.06;2.30609;4.71007;7.5974;4.69034;37.4812;525.011;15.9057;0;14.5509;9.32069;8.52985;8.0281;0.501756;39.137;1263.9768683274;-0.246057856516924
3010;MßtraverebÚly;3010;10.3593;104.923;2.33789;4.65323;7.66996;4.49513;31.2179;400.154;14.699;8.07453;4.29305;2.70652;0;15.399;0.466636;63.9291;1582.31775700935;-0.184873741434857
1505;Matty;1505;0;0;0;0;5.92959;5.4783;36.7021;352.915;14.6277;5.6338;0;0;0;0;0;0;1335.38144329897;-0.087889937774553
1694;Mßtyßsdomb;1694;11.33;85.3478;2.42746;4.44673;6.6995;4.66165;44.7044;548.533;0;10.7143;8.99015;3.35616;4.92611;16.0099;1.23153;38.1773;2038;-0.047533663706264
2066;Mßtyus;2066;7.7381;131.192;2.04616;4.87666;5.81711;5.73573;19.6429;240.866;0;0;0;0;0;0;0;0;1165.44444444444;0.152847310370729
3375;Mßza;3375;17.5841;167.791;2.86699;5.12272;7.17625;5.16901;35.0153;424.045;19.4954;8.72093;11.4679;08.aug;16.8196;0;0;0;1652.06820172694;1.75228219487453
1344;Mecseknßdasd;1344;32.6992;183.575;3.48735;5.21262;7.42774;5.15387;42.9251;648.751;28.8942;10.4505;17.4197;8.51877;0;23.7812;0.59453;104.043;1013.65094339623;0.0559862121786577
1140;Mecsekp÷l÷ske;1140;14.9451;165.088;2.70438;5.10648;6.1203;5.34863;40.4396;507.976;25.0549;2.27273;0;0;0;0;0;0;1538.15868263473;-0.913689068701237
